title,price,beds,baths,size,details,time
فيلا للبيع في شارع الباطن ، حي النهضة ، الرياض ، الرياض,"3,015,000 ريال",5,5,1675 م²,"فيلا سكنية للبيع المساحة 1675متر الشوارع 10غربي 10جنوبي الموقع حي النهضة غرب شارع سلمان الفارسي خلف الربيع 
الوصف التفصيلي 
فيلا درج داخلي مع استراحة 
السعر الإجمالي 3015000 ثلاثة مليون وخمسة عشر
السعر غير شامل ضريبة التصرفات العقارية والسعي",قبل 6 ساعة
فيلا للبيع في شارع الدائرة ، حي القدس ، الرياض ، الرياض,"3,000,000 ريال",5,5,750 م²,"للبيع فيلا
درج صالة مع قبو
مساحة القبو ١١٠متر
مسطح البناء////1000متر
عازل للصوت والحرارة
زاوية جنوبية شرقية
المساحة ٧٥٠متر
الموقع حي القدس 
منطقة فلل راقية وحي هادي موقع مميز 
المواصفات/////
درج صالة زاوية شوارع ١٥جنوبي وشرقي
الارضي //////حوش ملحق مش...",قبل 13 دقيقة
فيلا للبيع في شارع عبدالله بن سويلم ، حي النهضة ، الرياض ، الرياض,"5,000,000 ريال",5,5,972 م²,"فيلا للبيع في شارع عبدالله بن سويلم ، حي النهضة ، الرياض ، الرياضقبل 6 ساعة5,000,000 ريال972 م²5 5 فيلا درج داخلي وشقتين مستقلة مع استراحة للبيع 
المساحة 972متر الشوارع على شارعين 14شمالي 14شرقي الموقع حي النهضة غرب شارع ابن الهيثم 
العمر جديدة 
الوصف التفصيلي
فيلا درج داخلي وشقتين مستقلة
بجانبها أستراحة
الفيلا مساحتها 600 متر
الاستراحة مساحتها 37...   حي النهضة - الرياض",قبل 6 ساعة
فيلا للبيع في حي المونسية ، الرياض ، الرياض,"1,000,000 ريال",5,5,205 م²,"فيلا للبيع في حي المونسية ، الرياض ، الرياضقبل 3 ساعة1,000,000 ريال205 م²5 5 فلتين دبلوكس بجوهرة قرطبة
درج داخلي
205م شمالية شارع 20م
عمرها 7 سنوات
مجددة
على السوم
0501690778
0501989339
0582920639   حي المونسية - الرياض",قبل 3 ساعة
فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض ، الرياض,"1,380,000 ريال",5,5,280 م²,"فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض ، الرياضقبل 3 ساعة1,380,000 ريال280 م²5 5 درج داخلي وشقة
بحي المونسية
280م غربية
تشطيب حديث، اشراف هندسي
ملحق خارجي مجلس رجال،مقلط، صالة، غرفة كبار سن، مطبخ
الدور الاول جناح رئيسي مع غرفة ملابس ودورة المياة + 3 غرف وصالة
السوم 1380000 ريال
0582920639
0501989339
0501690778   حي المونسية - الرياض",قبل 3 ساعة
فيلا للبيع في شارع سلطان بن نمر ، حي الرمال ، الرياض ، الرياض,"1,070,000 ريال",4,5,300 م²,"فيلا للبيع في شارع سلطان بن نمر ، حي الرمال ، الرياض ، الرياضقبل ساعة1,070,000 ريال300 م²5 4 فياا للبيع بحي الرمال مربع الواحه. درج صاله وشقتين. بناء شخصي وضمانات شامله تنكون. مدخل سياره. مشب مجلس رجال. مقلط صاله مجلس حريم غرفة كبار سن. الدور الثاني ثلاث غرف نوم الدور. الثالث غرفة شغاله. وشقتين مسروقه كل شقه ثلاث وصاله. المساحه. 300متر.
السع...   حي الرمال - الرياض",قبل ساعة
فيلا للبيع في شارع ملح ، حي الروضة ، الرياض ، الرياض,"1,300,000 ريال",4,4,640 م²,"فيلا للبيع في شارع ملح ، حي الروضة ، الرياض ، الرياضقبل 54 دقيقة1,300,000 ريال640 م²4 4 للبيــــــــع فيلابقيمت ارض فرصه
 مساحتها 640 متر 
مفصولة مرممه مجدده مقسومه ثلاثة اقسام دور ارضي دور علوي مستودع خلف المنزل له مدخل مستقل و بها عدد 2 كراج سيارة و3 ابواب ع الشارع وموقعها ممتاز وسعرها سعر ارض غاية المستثمر بالامكان وغاية المستخدم يعن...   حي الروضة - الرياض",قبل 54 دقيقة
فيلا للبيع في حي القادسية ، الرياض ، الرياض,"1,350,000 ريال",5,5,360 م²,"فيلا للبيع في حي القادسية ، الرياض ، الرياضقبل 37 دقيقة1,350,000 ريال360 م²5 5 السلام عليكم ورحمه الله وبركاته اسعد الله اوقاتكم بكل خير فيلا للبيع بالقادسيه درج صاله وشقتين مساحه 360 م شارع 15 متر واجهه غربيه سعرها مليون و 350 الف كما يوجد لدينا عروض اخرى مميزه باسعار مناسبه كما لدينا فريق عمل متكامل على كافه البنوك والمؤسسات ...   حي القادسية - الرياض",قبل 37 دقيقة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,200,000 ريال",3,5,314 م²,"فيلا للبيع في حي الرمال ، الرياض ، الرياضقبل 23 دقيقة1,200,000 ريال314 م²5 3 للبيع فلتين بحي الرمال الواحه مساحه ٣١٤متر درج داخلي وشقتين وفله درج داخلي وشقه  عليهآ جميع الضمانات متوفره للمنزل البيع لصامل مليون ومئتان الف ريال  للإستفسار ابو سلمان 0551441838   حي الرمال - الرياض",قبل 23 دقيقة
فيلا للبيع في شارع مغيرة ، حي الروضة ، الرياض ، الرياض,"1,200,000 ريال",5,5,640 م²,"فيلا للبيع في شارع مغيرة ، حي الروضة ، الرياض ، الرياضقبل 51 دقيقة1,200,000 ريال640 م²5 5 للبيع فيلا  بحي الروضه
المساحه ٦٤٠ متر
الوجهه ١٠ شمالي 
عمر العقار ٣٦ سنه 
 مفصولة مرممه مجدده مقسومه ثلاثة اقسام دور ارضي دور علوي مستودع خلف المنزل له مدخل مستقل و بها عدد 2 كراج سيارة و3 ابواب ع الشارع وموقعها ممتاز وسعرها سعر ارض غاية المستثمر با...   حي الروضة - الرياض",قبل 51 دقيقة
فيلا للبيع في شارع ابي اسلام ، حي النهضة ، الرياض ، الرياض,"1,850,000 ريال",5,5,420 م²,"فيلا للبيع في شارع ابي اسلام ، حي النهضة ، الرياض ، الرياضقبل 54 دقيقة1,850,000 ريال420 م²5 5 للبيــــــــع فيلا حي النهضه
مساحة ٤٢٠متر
الموصفات درج داخلي وثلاث شقق
الارضي مدخل سياره
وملحق خارجي
مجلس ومقلط وصاله ومجلس نساء
وغرفة كبار السن
وموسس مصعد
الدور الأول ٤ غرف نوم
السطح غرفه وجلسه
الشقق مكونه من
٣غرف
السعر مليون ٨٥٠ سوم
والبيع فرق السو...   حي النهضة - الرياض",قبل 54 دقيقة
فيلا للبيع في حي القادسية ، الرياض ، الرياض,"1,500,000 ريال",5,5,375 م²,"فيلا للبيع في حي القادسية ، الرياض ، الرياضقبل ساعة1,500,000 ريال375 م²5 5 للبيع فيلا بحي القادسيه شرق الرياض مساحه ٣٧٥م شارع ١٥ غربي تتكون الفيلا. الارضي من مدخل سياره وملحق خارجي ومجالس بدورت مياه ومقلط وصاله ومطبخ ومجالس نساء. بدورت مياه وغرفه كبار السن بدورت مياه خاصه الاوال ٢جناح وغرفتين بدورت مياه السطح جناح وصاله وسط...   حي القادسية - الرياض",قبل ساعة
فيلا للبيع في شارع الامير سعود بن عبدالعزيز ال سعود الكبير ، حي القدس ، الرياض ، الرياض,"1,850,000 ريال",3,2,375 م²,"فيلا للبيع في شارع الامير سعود بن عبدالعزيز ال سعود الكبير ، حي القدس ، الرياض ، الرياضقبل ساعة1,850,000 ريال375 م²2 3 نوع العقار.4فلل  
الحــــــــي :القدس
العمــــــــر.. جديد 
المساحـه.375
الشـــــارع..15جنوبي 
النظـــــــام.. فلتين درج داخلي مع شقتين) وفلتين درج صاله مع شقه) 
السعر.. الفلة رقم واحد ( مليون و ا ٨٥٠ الف) الفلة رقم اثنين (مليون و٨٨٠ الف ) الفلة رقم ...   حي القدس - الرياض",قبل ساعة
فيلا للبيع في شارع الجفير ، حي الاندلس ، الرياض ، الرياض,"1,400,000 ريال",5,5,333 م²,"فيلا للبيع في شارع الجفير ، حي الاندلس ، الرياض ، الرياضقبل 4 دقيقة1,400,000 ريال333 م²5 5 فيلا للبيع :
حي الاندلس .
المساحة ٣٣٣ م٢ .
زاوية :
١٥ غربي .
١٢ شمالي .
العمر ١١ سنة .
الدور الارضي /
مجلس و مقلط و مجلس نساء و صالة و مطبخ .
الدور العلوي / 
ماستر كبير و ماستر اصغر و جناح ( غرفتين بينهم حمام ) وصالة .
السطح /
غرفتين و حمام .
السوم ١...   حي الاندلس - الرياض",قبل 4 دقيقة
فيلا للبيع في حي الشرق ، الرياض ، رماح,"1,230,000 ريال",5,5,348 م²,"فيلا للبيع في حي الشرق ، الرياض ، رماحقبل 44 دقيقة1,230,000 ريال348 م²5 5 فيلا درج داخلي وشقتين مساحه ٣٤٨م
وجها شرقي شارع ٢٠م
ممتازه جدا تصميم راقي وجميل
تتكون من
مشب ومجلس ومقلط
صاله ومجلس نساء ومطبخ ومستودع
٤ غرف نوم
غرفه كبار السن
٥ دورة مياه
ضمانات شامله وعزل مائي وحراري
وإشراف هندسي
توفير حلول تمويله على جميع البن...   حي الشرق - الرياض",قبل 44 دقيقة
فيلا للبيع في الرياض ، حي الرمال ، الرياض,"1,450,000 ريال",5,5,400 م²,"فيلا للبيع في الرياض ، حي الرمال ، الرياضقبل 3 ساعة1,450,000 ريال400 م²5 5 حي الرمال التعمير
فيلا درج داخلي وشقة
400م جنوبية شارع 20م
ملحق خارجي ومجلس رجال ومقلط
صالة مجلس نساء غرفة كبار سن مطبخ
الدور الاول 4 غرف نوم
الشقق 3 غرف وصالة ومطبخ
1450000 ريال
0568191192
0501690778
0501989339
0582920639   حي الرمال - الرياض",قبل 3 ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,050,000 ريال",4,3,350 م²,"فيلا للبيع في حي الرمال ، الرياض ، الرياضقبل 11 دقيقة1,050,000 ريال350 م²3 4 للبيع فيلا في حي الرمال
عباره درج داخلي وشقتين
مساحه ٣٥٠
الوجهه شماليه 
شارع ١٥ شمالي 
العمر ٦سنوات 
مواصفاتها ÷÷÷
الدور الارضي :::::::
مدخل سياره وغرفه سائق
وملحق ومقلد وصاله و غرفه كبار سن ومطبخ وحمامات
الدور الاول العلوي،،،،،،،،،
٣ غرف وصاله ومطبخ...   حي الرمال - الرياض",قبل 11 دقيقة
فيلا للبيع في شارع إبراهيم الأحدب ، حي الرمال ، الرياض ، الرياض,"1,300,000 ريال",5,5,360 م²,"فيلا للبيع في شارع إبراهيم الأحدب ، حي الرمال ، الرياض ، الرياضقبل ساعة1,300,000 ريال360 م²5 5 مشروع فيلل مساحات مختلفه 
تبدأ من ٢٦٤ متر مليون و ٥٠ الف غربيه درج صاله و شقه
٢٦٤ متر زاويه شماليه غربيه مليون و ١٠٠ درج صاله مع شقه 
٣٠٠ متر مليون و ١٥٠ درج مع شقتين 
٣٦٠ متر مليون و ٣٠٠ شماليه درج صاله مع شقتين   حي الرمال - الرياض",قبل ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,400,000 ريال",5,5,429 م²,"فيلا للبيع في حي الرمال ، الرياض ، الرياضقبل ساعة1,400,000 ريال429 م²5 5 للبيع درج داخلي وشقتين 
الارضي مشب مجلس مقلط صاله مطبخ غرفه كبار سن 3 دورات
 مياه
الأول صاله ثلاث غرف نوم غرفتين منهن ماستر
عداد دورات المياه ٣
الدور الثاني غرف خادمه حمام سطح
شقتين كل شقه ثلاث غرف وصاله ومطبخ 2دورات مياه
للمفاهمه الاتصال 0507708294 ...   حي الرمال - الرياض",قبل ساعة
فيلا للبيع في حي الجنادرية ، الرياض ، الرياض,"1,250,000 ريال",3,3,375 م²,"فيلا للبيع في حي الجنادرية ، الرياض ، الرياضقبل ساعة1,250,000 ريال375 م²3 3 درج داخلي وشقتين  شارعين حي المعالي   حي الجنادرية - الرياض",قبل ساعة
فيلا للبيع في شارع فهد بن جابر ، حي القدس ، الرياض ، الرياض,"3,000,000 ريال",7,3,900 م²,"فيلا للبيع في شارع فهد بن جابر ، حي القدس ، الرياض ، الرياضقبل 6 ساعة3,000,000 ريال900 م²3 7 فله بحي القدس للبيع
المساحه 900 متر 
شارعين زاويه غربي 15 وشمالي 20 
مجالس رحال ونساء وحوش مدخل سياره 
درج داخلي 
5 غرف نوم نوم 3 دورات مياه 
ملحق بسطح غرفه مع دورة مياه 
الاول مجلس رجال كبير مجلس نساء 
مقلط وصاله كبيره ومطبخ ودورتين مياه 
بدورم على ...   حي القدس - الرياض",قبل 6 ساعة
فيلا للبيع في شارع مالك بن الدخشم الخزرجي ، حي الشرق ، الرياض ، رماح,"960,000 ريال",4,5,245 م²,"فيلا للبيع في شارع مالك بن الدخشم الخزرجي ، حي الشرق ، الرياض ، رماحقبل 7 ساعة960,000 ريال245 م²5 4 فيلا درج داخلي وشقة حديدة زاوية مساحة ٢٤٥م شارع ٢٠ شرقي طيبة بالحيل
ضماناتها شاملة.. ويوجد تصوير مراحل البناء.
تتكون من
مجلس
مقلط
صالة
مجلس نساء.
٤ غرف نوم ٢ ماستر
توفير حلول تمويلية رائعة   حي الشرق - الرياض",قبل 7 ساعة
فيلا للبيع في حي الشرق ، الرياض ، رماح,"980,000 ريال",3,3,375 م²,"دور، ارضي، موسس 3 شقق مساحته، 375 
شارع، 20 غرب تصميم ممتاز، 
مكون من. مشب مجلس مقلط، صاله مطبخ 3 غرف، نوم 
موقع مميز جدا 
يوجد لدينا حلول عقاريه جيده، التي تسهل، لكم، امور البيع، وخبرة، التعامل، مع  البنوك والشركات",قبل 8 ساعة
فيلا للبيع في شارع عبدالرحيم الخزرجي ، حي الاندلس ، الرياض ، الرياض,"2,200,000 ريال",5,5,438 م²,"فيلا جديدة ( درج داخلي و شقتين ) :
يوجد مصعد كهربائي من الدور الارضي الى السطح .
اولاً الفناء / 
كراج للسيارة و مشب مع دورة مياه و غرفة للسائق .
ثانياً الدور الارضي /
بهو لمدخل الرجال و مجلس للرجال كبير و مقلط للرجال كبير و صالة كبيرة و مجلس نساء و ج...",قبل 6 دقيقة
فيلا للبيع في حي الشرق ، الرياض ، رماح,"1,050,000 ريال",3,3,400 م²,"دور، مساحته، 400 
شارع20  جنوب 
موقع، ممتاز تصميم راقي 
يوجدُلدينا حلول تمويليه و سداد مديونات و خبره في مجال البنوك و الشركات.",قبل 8 ساعة
فيلا للبيع في شارع الفجيرة ، حي النهضة ، الرياض ، الرياض,"1,500,000 ريال",4,5,480 م²,"درج داخلي
الفيلا نظيفه
لا بوجد شقق
سوم 14000001",قبل 3 ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,050,000 ريال",5,5,250 م²,"فيلا درج داخلي وشقتين في رمال الواحه  شماليه شارع ١٥ م حديدة زاويه شغل طيب ضمانات ع السباكه والكهربا مطلوب فيها مليون ٥٠ الف 
ويوجد لدينا حلول بنكيه وتوفير الدفع الاولي وسداد المديونيه علما بأن لدينا تعامل معا جميع الفروع",قبل ساعة
فيلا للبيع في حي غرناطة ، الرياض ، الرياض,"4,000,000 ريال",5,2,985 م²,"للبيع فيلا ف حي غرناطة 
مميزات الفيلا :
عمرها ٢٠ سنه
المساحة ٩٨٥ زاويه شارع ١٥ و ٢٠
حوش واسع جدا وحديقة فيها ٣ نخلات مثمرات (سكري وبرحي وخلاص) كراج يكفي ٤ سيارات و ٢ ملاحق خارجيه كبير وصغير ومطبخ ودورتين مياه ..
الدور الارضي/ 
مجالس ومقلطين رجال ونس...",قبل 3 ساعة
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض ، الرياض,"1,280,000 ريال",5,5,370 م²,"فيلا بناء شخصي 
شارع ١٥ شرقي قصير 
مساحه ٣٧٠ متر البيع مليون و ٢٨٠ الف علي شور المالك 
الدور الأرضي ...
مدخل سياره 
سيب يسار و خلفي للفيلا 
مجلس 
مقلط 
صاله 
مجلس نساء 
غرفة كبار سن 
مطبخ و مستودع 
دورات المياه 
درج بالصالة للسطح 
الدور الأول... 
ص...",قبل ساعة
فيلا للبيع في شارع قلعة الفسطاط ، حي اشبيلية ، الرياض ، الرياض,"2,000,000 ريال",5,5,350 م²,"حي إشبيلية للبيع فلتين
 دبلكس متلاصقه
 درج صاله كل فيلا ٣٥٠م شارع ١٥غربي
 تحت استقبال بالكامل
 مجلس مقلط مطبخ صاله ملحق مستودع 
فوق اربع غرف نوم 
عمر العقار تقريبا ١٥سنة 
البيع ٢مليون للفيلتين
الموقع غير دقيق",قبل 6 ساعة
فيلا للبيع في شارع شهاب الدين التاج ، حي الرمال ، الرياض ، الرياض,"1,150,000 ريال",4,5,300 م²,"حي الرمال ( المخطط الذهبي )
للبيع فيلا + شقه  
شارع جنوبي  15 
مساحته 300 م
درج داخلي : يتكون من مشب ودورة مياه ومجلس ومقلط ودورة مياه وصالتين ودورة مياه وغرفتين ماستر +غرفتين ودورة مياه + مطبخ 
الشقه: تتكون من ثلاث غرف مع دورتين مياه + صاله + مطبخ
...",قبل 5 ساعة
فيلا للبيع في حي الشرق ، الرياض ، رماح,"1,280,000 ريال",5,5,360 م²,"فيلا درج داخلي وشقتين مساحه ٣٦٠م
وجها جنوبي شارع ٢٠م
ممتازه جدا تصميم راقي وجميل
تتكون من
مشب ومجلس ومقلط
وصاله ومجلس نساء ومطبخ ومستودع
٥ غرف نوم
٥ دورة مياه
ضمانات شامله وعزل مائي وحراري
وإشراف هندسي
توفير حلول تمويله على جميع البنوك التي تسهل ...",قبل 45 دقيقة
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض ، الرياض,"1,160,000 ريال",5,4,288 م²,"🏡 فيلا درج داخلي + شقة 🏡
🌍 حي الرمال( الواحة) 🌍
تتكون من :-
الدور الارضي ⬇️
غرفة سائق خارجيه + حوش + ملحق مشب + مجلس رجال + مقلط + صالة + مجلس حريم + غرفة كبار السن + مطبخ مع مخزن .
الدور الاول :-
صالة + غرفة نوم رئيسيه ماستر روم 
3 غرف نوم ماستر...",قبل ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,700,000 ريال",5,5,420 م²,"الخنيني 
     فيلا      درج     صاله    وشقتين   شارع  ،15 م   غربي
                              الدور      الارضي 
     استقبال      مجلس    مقلط     صاله      غرفه     كبار   سن   مع                                                                 ...",قبل 5 ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,000,000 ريال",4,4,372 م²,"دور للبيع بحي الرمال مخطط الواحة .. الدور مؤسس ثلاث شقق
تصميمة طيب بالحيل وتشطيب راقي.. كل الضمانات متوفرة 
يوجد شهادة أشراف هندسي وتصوير مراحل البناء..
 الدور يتكون من..
مشب +مجلس رياجيل +مقلط +صالة كبيرة +مجلس نساء +مطبخ +اربع غرف نوم غرفتين منها  ...",قبل 24 دقيقة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,090,000 ريال",5,5,258 م²,"فيلا فاخره مودرن للبيع . سوم مليون و ٥٠ الف
حي مكتمل الخدمات كافه 
الانترنت و الشبكه ممتازه 
شارع ١٥ واجهه شمال
الفيلا مكونه من 
الدور الأرضي... 
مدخل سياره 
غرفة سائق 
غرفة خادمه
سيب يمين و زرع 
مجلس 
مقلط 
صاله 
مجلس نساء 
غرفة كبار سن 
مطبخ امريك...",قبل ساعة
فيلا للبيع في الرياض ، حي الرمال ، الرياض,"4,700,000 ريال",3,5,1030 م²,قصر للبيع بحي الرمال التعمير. يفتح  علا دور. مرقع استراتيجي. تشطيب. فاخر.  بناءشخصي وضمانات شامله. يتكون. مدخل سيارات. حوش. كبير جلسات خارجيه. مشب. مجلس. رجال. مقلط. ثلاث. غرف. نوم.  كبار. مجالس رجال وحريم. كبيره. وشقتين.  مسرقه. السوم. اربعه مليون و...,قبل ساعة
فيلا للبيع في حي الرمال ، الرياض ، الرياض,"1,300,000 ريال",5,5,390 م²,"فيلا درج داخلي وشقتين جنوبيا شارع ٣٠ م في رمال التعمير  قرب من اسواق بندر شغل طيب ضمانات ع السباكه والكهربا مطلوب فيها مليون ٣٠٠ الف 
ويوجد لدينا حلول بنكيه وتوفير الدفع الاولي وسداد المديونيه علما بأن لدينا تعامل معا جميع الفروع",قبل ساعة
فيلا للبيع في شارع المحيط ، حي الندوة ، الرياض ، الرياض,"1,100,000 ريال",3,3,325 م²,"للبيع دور أرضي مؤسس ثلاث شقق شارع 15 شمالي القادسيه قابوس
ويوجد لدينا تخليص جميع المعاملات البنكيه وحلول الضريبه ويوجد تسديد مديونيات 
للاتصال علا جوال
   0557516163
______________",قبل 26 دقيقة
فيلا للبيع في شارع جبل البويب ، حي قرطبة ، الرياض ، الرياض,"4,300,000 ريال",5,5,900 م²,"للبيع فيلا بناء شخصي مساحه ٩٠٠ متر شماليه  شارع ٢٠  تشطيبت ممتازه في قرطبة عمرها ٨ سنوات وما سكنت اله ٥ سنوات فقط درج صاله  استقبال كامل غرفه سائق ومدخل سياره حوش سيارات كبير مجلس وصالات وملاحك مطبخ ومقلط 
فوق ٦ اجنحه  كاميرات غاز مركزي 
السوم ٤ مليو...",قبل 7 ساعة
فيلا للبيع في شارع محمد عبدالله البرقي ، حي المونسية ، الرياض ، الرياض,"1,400,000 ريال",5,5,280 م²,"بغرب المونسية
فلل درج داخلي 
280م غرب شارع 15م
اشراف هندسي، تشطيب حديث
1400000 ريال
0582920639
0568191192
0501690778",قبل 3 ساعة
فيلا للبيع في شارع ابي المعمر الكوفي ، حي الملز ، الرياض ، الرياض,"850,000 ريال",5,5,625 م²,"الواجه شرقي جنوبي 
الله الموفق",قبل ساعة
